"행정구역별(시군구)","주택의 종류별","항목","단위","2022 년","2023 년",
"노원구","단독주택","(건축연도) 1979년 이전","","472","517",
"노원구","아파트","주택_계","","5511","5717",
"노원구","아파트","(건축연도) 2023년","","","252",
"노원구","아파트","(건축연도) 2022년","","X","X",
"노원구","아파트","(건축연도) 2021년","","X","X",
"노원구","아파트","(건축연도) 2020년","","5","7",
"노원구","아파트","(건축연도) 2019년","","X","X",
"노원구","아파트","(건축연도) 2018년","","X","X",
"노원구","아파트","(건축연도) 2017년","","X","X",
"노원구","아파트","(건축연도) 2016년","","7","15",
"노원구","아파트","(건축연도) 2015년","","X","X",
"노원구","아파트","(건축연도) 2014년","","10","11",
"노원구","아파트","(건축연도) 2013년","","X","X",
"노원구","아파트","(건축연도) 2012년","","X","X",
"노원구","아파트","(건축연도) 2011년","","X","X",
"노원구","아파트","(건축연도) 2010년","","X","X",
"노원구","아파트","(건축연도) 2005~2009년","","29","24",
"노원구","아파트","(건축연도) 2000~2004년","","152","148",
"노원구","아파트","(건축연도) 1990~1999년","","2707","2773",
"노원구","아파트","(건축연도) 1980~1989년","","2584","2476",
"노원구","아파트","(건축연도) 1979년 이전","","7","X",
"노원구","연립주택","주택_계","","62","94",
"노원구","연립주택","(건축연도) 2023년","","","X",
"노원구","연립주택","(건축연도) 2022년","","X","X",
"노원구","연립주택","(건축연도) 2021년","","X","5",
"노원구","연립주택","(건축연도) 2020년","","7","X",
"노원구","연립주택","(건축연도) 2019년","","X","X",
"노원구","연립주택","(건축연도) 2018년","","X","X",
"노원구","연립주택","(건축연도) 2017년","","X","X",
"노원구","연립주택","(건축연도) 2016년","","6","X",
"노원구","연립주택","(건축연도) 2015년","","X","X",
"노원구","연립주택","(건축연도) 2014년","","X","X",
"노원구","연립주택","(건축연도) 2013년","","X","X",
"노원구","연립주택","(건축연도) 2012년","","X","X",
"노원구","연립주택","(건축연도) 2011년","","X","X",
"노원구","연립주택","(건축연도) 2010년","","X","X",
"노원구","연립주택","(건축연도) 2005~2009년","","X","X",
"노원구","연립주택","(건축연도) 2000~2004년","","X","5",
"노원구","연립주택","(건축연도) 1990~1999년","","25","52",
"노원구","연립주택","(건축연도) 1980~1989년","","18","20",
"노원구","연립주택","(건축연도) 1979년 이전","","X","X",
"노원구","다세대주택","주택_계","","470","474",
"노원구","다세대주택","(건축연도) 2023년","","","12",
"노원구","다세대주택","(건축연도) 2022년","","14","X",
"노원구","다세대주택","(건축연도) 2021년","","33","15",
"노원구","다세대주택","(건축연도) 2020년","","14","11",
"노원구","다세대주택","(건축연도) 2019년","","14","23",
"노원구","다세대주택","(건축연도) 2018년","","X","X",
"노원구","다세대주택","(건축연도) 2017년","","X","X",
"노원구","다세대주택","(건축연도) 2016년","","X","X",
"노원구","다세대주택","(건축연도) 2015년","","X","X",
"노원구","다세대주택","(건축연도) 2014년","","5","9",
"노원구","다세대주택","(건축연도) 2013년","","15","17",
"노원구","다세대주택","(건축연도) 2012년","","X","6",
"노원구","다세대주택","(건축연도) 2011년","","X","X",
"노원구","다세대주택","(건축연도) 2010년","","X","X",
"노원구","다세대주택","(건축연도) 2005~2009년","","8","7",
"노원구","다세대주택","(건축연도) 2000~2004년","","35","43",
"노원구","다세대주택","(건축연도) 1990~1999년","","192","264",
"노원구","다세대주택","(건축연도) 1980~1989년","","98","46",
"노원구","다세대주택","(건축연도) 1979년 이전","","30","7",
"노원구","비주거용 건물 내 주택","주택_계","","29","29",
"노원구","비주거용 건물 내 주택","(건축연도) 2023년","","","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2022년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2021년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2020년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2019년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2018년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2017년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2016년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2015년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2014년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2013년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2012년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2011년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2010년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2005~2009년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 2000~2004년","","X","X",
"노원구","비주거용 건물 내 주택","(건축연도) 1990~1999년","","5","7",
"노원구","비주거용 건물 내 주택","(건축연도) 1980~1989년","","16","12",
"노원구","비주거용 건물 내 주택","(건축연도) 1979년 이전","","5","6",
"은평구","계","주택_계","","5468","7647",
"은평구","계","(건축연도) 2023년","","","892",
"은평구","계","(건축연도) 2022년","","151","240",
"은평구","계","(건축연도) 2021년","","266","107",
"은평구","계","(건축연도) 2020년","","57","60",
"은평구","계","(건축연도) 2019년","","81","88",
"은평구","계","(건축연도) 2018년","","74","40",
"은평구","계","(건축연도) 2017년","","81","46",
"은평구","계","(건축연도) 2016년","","91","43",
"은평구","계","(건축연도) 2015년","","105","93",
"은평구","계","(건축연도) 2014년","","57","53",
"은평구","계","(건축연도) 2013년","","51","42",
"은평구","계","(건축연도) 2012년","","109","121",
"은평구","계","(건축연도) 2011년","","186","176",
"은평구","계","(건축연도) 2010년","","285","262",
"은평구","계","(건축연도) 2005~2009년","","516","553",
"은평구","계","(건축연도) 2000~2004년","","594","946",
"은평구","계","(건축연도) 1990~1999년","","1600","2288",
"은평구","계","(건축연도) 1980~1989년","","670","850",
"은평구","계","(건축연도) 1979년 이전","","494","747",
"은평구","단독주택","주택_계","","286","733",
"은평구","단독주택","(건축연도) 2023년","","","X",
"은평구","단독주택","(건축연도) 2022년","","X","X",
"은평구","단독주택","(건축연도) 2021년","","X","X",
"은평구","단독주택","(건축연도) 2020년","","X","X",
"은평구","단독주택","(건축연도) 2019년","","X","X",
"은평구","단독주택","(건축연도) 2018년","","X","X",
"은평구","단독주택","(건축연도) 2017년","","X","X",
"은평구","단독주택","(건축연도) 2016년","","X","X",
"은평구","단독주택","(건축연도) 2015년","","X","X",
"은평구","단독주택","(건축연도) 2014년","","X","X",
"은평구","단독주택","(건축연도) 2013년","","X","X",
"은평구","단독주택","(건축연도) 2012년","","X","X",
"은평구","단독주택","(건축연도) 2011년","","X","X",
"은평구","단독주택","(건축연도) 2010년","","X","X",
"은평구","단독주택","(건축연도) 2005~2009년","","X","X",
"은평구","단독주택","(건축연도) 2000~2004년","","X","9",
"은평구","단독주택","(건축연도) 1990~1999년","","X","122",
"은평구","단독주택","(건축연도) 1980~1989년","","15","105",
"은평구","단독주택","(건축연도) 1979년 이전","","264","497",
"은평구","아파트","주택_계","","1588","2410",
"은평구","아파트","(건축연도) 2023년","","","808",
"은평구","아파트","(건축연도) 2022년","","113","182",
"은평구","아파트","(건축연도) 2021년","","126","68",
"은평구","아파트","(건축연도) 2020년","","14","34",
"은평구","아파트","(건축연도) 2019년","","35","60",
"은평구","아파트","(건축연도) 2018년","","22","27",
"은평구","아파트","(건축연도) 2017년","","6","14",
"은평구","아파트","(건축연도) 2016년","","5","X",
"은평구","아파트","(건축연도) 2015년","","21","15",
"은평구","아파트","(건축연도) 2014년","","20","11",
"은평구","아파트","(건축연도) 2013년","","20","9",
"은평구","아파트","(건축연도) 2012년","","30","32",
"은평구","아파트","(건축연도) 2011년","","115","94",
"은평구","아파트","(건축연도) 2010년","","248","218",
"은평구","아파트","(건축연도) 2005~2009년","","400","418",
"은평구","아파트","(건축연도) 2000~2004년","","207","221",
"은평구","아파트","(건축연도) 1990~1999년","","94","114",
"은평구","아파트","(건축연도) 1980~1989년","","79","82",
"은평구","아파트","(건축연도) 1979년 이전","","33","X",
"은평구","연립주택","주택_계","","379","536",
"은평구","연립주택","(건축연도) 2023년","","","X",
"은평구","연립주택","(건축연도) 2022년","","X","X",
"은평구","연립주택","(건축연도) 2021년","","X","14",
"은평구","연립주택","(건축연도) 2020년","","X","X",
"은평구","연립주택","(건축연도) 2019년","","X","X",
"은평구","연립주택","(건축연도) 2018년","","X","X",
"은평구","연립주택","(건축연도) 2017년","","6","6",
"은평구","연립주택","(건축연도) 2016년","","X","X",
"은평구","연립주택","(건축연도) 2015년","","X","X",
"은평구","연립주택","(건축연도) 2014년","","X","X",
"은평구","연립주택","(건축연도) 2013년","","X","X",
"은평구","연립주택","(건축연도) 2012년","","X","X",
"은평구","연립주택","(건축연도) 2011년","","X","X",
"은평구","연립주택","(건축연도) 2010년","","X","X",
"은평구","연립주택","(건축연도) 2005~2009년","","5","8",
"은평구","연립주택","(건축연도) 2000~2004년","","6","8",
"은평구","연립주택","(건축연도) 1990~1999년","","199","293",
"은평구","연립주택","(건축연도) 1980~1989년","","64","65",
"은평구","연립주택","(건축연도) 1979년 이전","","97","139",
"은평구","다세대주택","주택_계","","3138","3889",
"은평구","다세대주택","(건축연도) 2023년","","","83",
"은평구","다세대주택","(건축연도) 2022년","","38","58",
"은평구","다세대주택","(건축연도) 2021년","","140","25",
"은평구","다세대주택","(건축연도) 2020년","","43","26",
"은평구","다세대주택","(건축연도) 2019년","","45","28",
"은평구","다세대주택","(건축연도) 2018년","","52","12",
"은평구","다세대주택","(건축연도) 2017년","","68","25",
"은평구","다세대주택","(건축연도) 2016년","","85","39",
"은평구","다세대주택","(건축연도) 2015년","","83","77",
"은평구","다세대주택","(건축연도) 2014년","","37","42",
"은평구","다세대주택","(건축연도) 2013년","","31","33",
"은평구","다세대주택","(건축연도) 2012년","","79","89",
"은평구","다세대주택","(건축연도) 2011년","","71","82",
"은평구","다세대주택","(건축연도) 2010년","","34","41",
"은평구","다세대주택","(건축연도) 2005~2009년","","105","122",
"은평구","다세대주택","(건축연도) 2000~2004년","","375","704",
"은평구","다세대주택","(건축연도) 1990~1999년","","1290","1744",
"은평구","다세대주택","(건축연도) 1980~1989년","","494","575",
"은평구","다세대주택","(건축연도) 1979년 이전","","68","84",
"은평구","비주거용 건물 내 주택","주택_계","","77","79",
